사용일자,강남,반포,삼청,서촌,성수,신사,신촌,연남,을지로,이태원,장충,종로,청담,한남,혜화,홍대
20181209,5078649483,178218651034610108580559691288514112,1256012977,1364514167,377938181043511195,8069875918355183721692117635,31732511917126973351632327,2891291399918994154018676740064514,1335161513557132162040623941400338741013695312933728058,163311395545904614,5922622717891933200019502121187582257790943510322,1022188164803657312253120252061718531,7927821880128732,35132092209153995817,3187333008,99918994154018676740064514
20181210,106513106684,23972265271688917491185491847832013322,2653827559,2677127282,325843550080527952,377654126835598383111580417768,470724774021509231939681271,59855434704677245817472064101012010133,551625524827246269871474214537133691412020391113940961386670,576655511325913997,160391669616441157414772418444584392423946481035411170,3513932838283132850112181142081530015031,23333270012573728214,1087211273479746214545,4194842613,704677245817472064101012010133
20181211,110028110316,24762279481744117848194501911936493550,2704128697,2786627569,343613727885998477,388094241936458391341688919171,4835549049217442317011011447,632456777201074591180021901034710458,572715771227761270891487414596129631405550399974025863036813,594457841374614443,167491740816840163854856430745124553438548391061611222,3697834400297853002211875142441584215516,23654275602669429292,1107411567500446306730,4903749806,7201074591180021901034710458
20181212,113045113575,25207280621718717780198271936237373575,2852629605,3045530587,346293754788158852,383074184436742396411773019968,4913449995227112404011151477,627356397638780008198623681068811644,592035958228572279571498014994139081483530406434122264486989,623561381416615360,171211800916874164214976445545804444445148841151411957,3810535653318853126112579148141683016239,24002279002696529520,1132611710486447016739,5043151530,7638780008198623681068811644
20181213,116832118297,25151280011764718162202231983841903983,2696628750,2970530787,349753824689598847,392214356738316420901833521323,4965351512220452356610021418,640156977858782964185823561041211192,591916005727936280051466214681138211509610409634157861066613,642564571463316401,169371778117295166115120451446614655451848561123111735,3637334431292412945612533151451676016200,24299292082747830450,1168811983502548765330,5278954153,7858782964185823561041211192
20181214,125461132397,26242293111761718104207362085336023518,2800829371,3001030210,353403883289368666,409824547341428461231935423108,5429256395229632374310361444,6110554490011102295202028331176813168,627866218628950288701510314965141091535830406544206761486793,725577831824725104,174441831317625171894994453447764788449847591132811896,3864037162321343253312903164631792617981,24364289032631229838,1175212167520951287531,5369155684,90011102295202028331176813168
20181215,96980104851,261625911657316122986598552108723166,2107823512,2379723734,602459931651718049,170811929135721378383393636742,55857819456201005059852241,46894442134691414322323245100619115191,3939488824884255051075068152110481089215501146854444643175,220912986170958585,8747673830063144315932393452303312138114661462215055,178801815386731378828444289313865237676,16891177301507016893,50243561355690749016,4841651622,134691414322323245100619115191
20181216,5607754794,133951472660926395109371055520212076,1281513551,1456915229,105081116240534199,1755718342191941966085739641,34416330291194112845383390,31963100752247225218062232110129888,31276296191087010471437842794248424320145341434215431821,488948991798414829,10149108008963852022231975191119731914188755575986,22758205781290612867487672211138210027,8778967183118727,58216072232922165031,3498236759,752247225218062232110129888
20181217,111867112562,24283267401696217746191811877133633363,2642627619,2783428331,341413706884128304,389624229137467406371659119036,4762148304216742331310221349,587353447432677082181421221050910458,573725775727462273041524814967131471394810390943984262346910,599858731439314702,166051722316475160894783433844714507432147051029510986,3749435123300263029212513151261663616103,23653276042592428203,1111211590484847295242,4355144574,7432677082181421221050910458
20181218,116033116327,25162278821709517633194911901634993571,2749629015,2790028300,351853795089908914,407434423738130412941843620778,4952150519217672280810721419,615254488030885132197623401145810899,594715965127420275561542515275134521449510411484158264106992,653763431472915863,172211761717261167744934438946494671440048151075511278,3016930235393503580012801155201739916972,24326281952674029266,1144011952497247615622,4989151281,8030885132197623401145810899
20181219,118074118582,36633729197951941917101176822545827867,2745329050,2846728851,877687693522438461,180682105138149412604036544055,1044140022131232515079252045,606455281130611604200724538142286605,638469774033841000101355514386150921494628643283646055460556,155271699565436626,112391155443794922459247314983446417087162951704617831,1781217091128111566430056304163868135861,27005296532429028513,5529517849381175112007,4990651556,1130611604200724538142286605
20181220,125914125478,26141290031767818178207832008538584092,2919330897,3067330904,372454044192239231,429174658242898456932042223428,5439155337215402276310251497,619856218680492481213526561208712670,646146372729721292251572715848142601560420423584317967957478,743074061797720282,178421883218048175035228476247874909463950111159011448,4103437993318853195413354162141867218325,25303295522754130566,1247112623541851635124,5269653720,8680492481213526561208712670
20181221,131254138088,26812297351749618097214142106437563655,3007531622,3031230324,359143936790018887,442204867442992481431991424172,5807660504232182432010491553,6307566894751108811230429381290614208,647676391728978290801551715703139781527820416174278364677221,737879292024828142,177041853918031173284972440746554717458849681106311380,4192739543311083168313496174961910019355,24280285642686630243,1217412363530851725530,5828760375,94751108811230429381290614208
20181222,99170107187,204772255297859983158001526225242488,2328625688,2580825406,185992031559815914,324413497735635391041702419942,57692592821974020140708683,48384416107302124227256134321537915483,4608143824154661500210486107727416834920250892613544015062,754388192512234061,1495915559126431174434113074318032593093317489446899,396743894728511297039018145811869319145,15126168351413815223,89858821369036455442,4714750612,107302124227256134321537915483
20181223,6097661517,144411554162836400111331043420572110,1579316858,1614417565,105621131241314233,183841952922326228811001011102,43955422401386614341450469,327532528941889390190425231230412146,37716346861212411706486350154952495120149161462217122011,592060762284420453,10401113558903843423172018211622281894201555076034,24845232681492614690569489431354211928,8830980279358041,61566464248424463413,3607737831,8941889390190425231230412146
20181224,111102116543,23551261241493815207183881818732853295,2430825721,2611327416,311013584477147393,375264086638553419591674820069,613986387921588223059841426,5368488498015116533223830221400914411,690266434427236264671572615889133191448620348423608264927596,767089722416437301,431745081661417471156511511046984102423142041142911718,4017539302336353422913382183011996319773,20366234052040322521,1057310888488346646537,5646958561,98015116533223830221400914411
20181225,6009161077,18071841105149919615062791405315436,1600418476,1468215793,444546301330612640,92921085921952224691725218759,57648714388152155121950729,34253218133021217023003137101427104605,34324559173611689620617965928135854214409132194848941795,276712505367696914,71326757239324212083216425412211874084591087411702,166301633765821190124825279363082528687,6269628382949355,40242636260159866368,5083054406,133021217023003137101427104605
