period,홍대,연남,이태원,종로,을지로,성수,한남,청담,신사,삼청,서촌,장충,반포,혜화,신촌,강남
2016-01-17,42124.05469,19791.3469,65588.19482,21869.19586,3284.797768,3066.849602,4288.312828,5895.770947,33058.04905,10471.08141,3796.925055,1564.180814,8741.402298,28074.18693,26336.36639,37079.17451
2016-01-18,36521.75162,15421.03681,21266.15878,24012.70622,3207.679609,2633.446216,3332.821303,5199.396596,32657.92209,7171.435875,2758.750992,1474.739877,7477.772393,24884.99677,23654.46769,37493.84546
2016-01-19,34767.66392,13199.73895,18625.33248,19331.04832,3791.273109,2863.562608,3103.793045,5598.069075,25832.83541,7058.866887,2549.660686,1675.462251,7420.570862,24811.48188,28067.56289,39558.84514
2016-01-20,36841.0498,16450.6209,19874.38799,21747.68888,3882.981289,2833.636969,3123.483415,6097.710629,29561.84638,7609.323623,2454.998174,1603.701607,7433.05113,25719.57274,29786.2996,42603.60377
2016-01-21,43807.64749,15532.56735,19761.87083,21877.50446,3385.884372,2995.64812,3550.4494,6294.443427,30771.58916,8125.699739,2556.942021,1653.622139,9114.770037,23152.68675,33891.14058,42063.58745
2016-01-22,44530.22393,17093.98154,23205.88758,20855.60091,3761.051972,3003.902083,3555.630781,6775.3494,28273.1155,8616.256941,2698.416431,1836.664608,9248.933825,21235.02992,38258.56689,49982.04313
2016-01-23,49824.62773,18164.87324,25694.61118,21263.73713,3368.168618,3049.306917,4169.135457,7364.509484,28915.40295,10583.65258,3499.412276,1825.224623,9382.057291,25239.12218,39231.0698,48955.28779
2016-01-24,46391.0971,15195.91303,20095.23757,17557.25325,2061.335322,2847.052673,3488.269463,5056.78932,27105.97768,6694.305031,2783.717595,1654.661997,7113.763956,19833.03051,27673.1651,37050.96887
2016-01-25,42622.70439,12401.47479,18261.76764,18287.33321,2860.649733,3368.169486,2638.483718,4926.675498,28245.05407,6250.221005,2541.338055,1552.740829,6589.590871,24586.78731,30156.82528,42649.55984
2016-01-26,40220.68502,15137.04969,20149.39435,18107.66991,3332.735884,4063.678395,3201.207495,6717.058371,30111.63269,7686.780367,2861.736135,1695.222648,7097.124198,17990.96353,23869.3088,47807.36787
2016-01-27,50170.88873,18405.48738,18724.29632,17626.83243,3315.02013,3650.913935,3332.821303,8131.668319,27090.38908,8803.185622,3081.230375,1929.225894,7868.822012,15810.3041,28657.08033,49634.21914
2016-01-28,44313.5538,20120.7724,16574.14213,18563.58159,3659.965368,4274.190621,3652.008955,6780.553217,24175.15479,9308.202983,2977.205225,1737.863401,9529.739871,16855.07241,28744.26354,53095.73586
2016-01-29,46511.35265,18572.78318,20845.28916,19132.69164,3658.923048,4648.775478,4175.353114,6686.870713,27469.73609,10038.35832,3777.159773,2007.226847,10027.9121,21938.10459,29521.63895,52614.21795
2016-01-30,55747.27211,19680.84906,27714.54782,21776.76704,4519.723276,5940.731674,5022.031152,8214.941656,34385.23862,12274.26806,4745.635348,2202.749546,9643.102612,26405.03949,31578.73187,55986.94998
2016-01-31,45772.18429,17409.98206,22465.20457,18051.58977,3680.80808,4421.753317,4310.07575,6849.254947,28585.94238,9771.907469,3743.871829,1973.946363,8386.753163,21173.94231,26636.31539,48328.58043
2016-02-01,42095.02827,13681.99992,21178.63705,15703.4903,3148.27843,4341.265122,3299.658221,5735.469467,24880.83686,7683.681139,2967.842587,1622.421758,7781.460131,16267.97059,23293.28293,50925.24138
2016-02-02,45185.41976,13338.11943,18748.25499,16469.91894,3696.439196,4482.637346,3524.541373,6255.929355,28489.29012,7321.184709,2663.048473,1783.623728,8703.961492,18082.08183,28051.99208,47712.31527
2016-02-03,41047.96821,13572.53743,20053.55966,17252.9648,4063.269466,4247.359213,3650.972679,6011.313162,30746.64836,7481.262851,2925.192005,1876.185013,8224.50967,17694.82454,26195.21301,51199.95048
2016-02-04,46771.56241,13919.51866,20018.14003,17320.47172,3764.177705,3864.520392,3312.094657,5403.415964,26586.32837,8012.09695,3224.784797,1666.102369,6900.559066,19270.77872,29244.52637,47043.82611
2016-02-05,39860.94639,14283.02293,19825.41504,17052.53195,4595.799116,3971.837986,3470.652768,5542.89911,26077.07146,8150.484853,3287.200661,1735.783298,7268.726993,20812.56578,28055.10702,44494.17456
2016-02-06,21169.32305,14077.51758,23665.28712,19421.40097,3617.237623,3970.807246,3736.98809,5504.385038,28686.7555,8881.673991,3663.771986,1478.899695,7127.284547,23825.73072,27665.8995,30832.98529
2016-02-07,13127.67446,14628.97146,20019.17679,13400.04812,2220.782012,3434.211237,2694.444876,3648.424566,22560.08399,8006.932297,3042.741108,1245.936694,4867.311991,20386.99595,21078.43403,25714.86541
2016-02-08,12519.13255,13684.0653,19161.82955,11500.59372,2071.757291,3278.392568,2254.006179,3174.806696,15083.35767,8167.010438,2590.229966,945.3724793,4914.112099,21245.38673,19715.6879,20522.59034
2016-02-09,29144.62662,14621.74263,27035.33548,17816.88442,4276.906962,3756.168039,4063.430797,4347.923048,21400.22279,12835.0541,4692.583412,1420.659138,7276.007449,24243.01871,24523.18089,26915.01583
2016-02-10,42483.78576,16666.45315,26525.92622,20289.60512,3950.719798,4490.891309,4318.36596,6383.963491,23629.51961,13656.09254,5648.57633,1395.698678,8004.024323,25299.17906,26486.8607,32350.66041
2016-02-11,29703.40032,12136.07609,22529.78553,18289.40938,3977.815202,4347.455594,3470.652768,7067.847455,22737.79991,9541.604839,4084.03519,1463.299504,7915.62212,22828.59203,26289.66181,34085.59955
2016-02-12,33368.12185,14639.29837,22766.26197,19136.84398,4712.518061,4729.263674,3807.458237,7079.297999,21197.56121,9419.738169,4166.215046,1711.863084,9177.17138,20875.72836,22689.2343,36129.70834
2016-02-13,37504.53781,17891.21301,26224.84997,21139.11589,5376.355452,4862.381935,4822.01975,8321.11608,30611.53741,10913.10001,4222.388291,2163.22914,9092.930467,21819.02606,22473.35357,38462.10888
2016-02-14,31937.48219,15109.16705,24567.44141,18964.45121,3596.394911,4051.295441,4191.934655,7659.090293,23823.86921,9212.155227,4179.737709,2024.90714,8228.66916,20366.28684,19423.0045,33056.75058
2016-02-15,26770.59054,10183.27499,17541.91415,15159.30607,3437.990541,3837.690994,2857.148092,6704.56645,20118.76368,7595.897265,2683.853761,1781.544012,6064.379263,13722.83344,20768.1045,32585.67486
2016-02-16,32498.3346,11372.92339,18898.26531,15903.92707,4154.977645,4209.17961,3206.388876,7320.791596,23935.07472,7871.641445,2826.368178,2248.51026,7751.297982,17089.08406,20148.48899,42475.13094
2016-02-17,29985.38745,11870.67738,20083.77661,17683.95457,4575.998723,3436.274728,3374.274594,6233.029801,19602.23501,8615.225316,3539.981555,2124.748593,7971.783329,19973.85339,19153.15359,37072.90659
2016-02-18,28963.20394,12993.20358,18291.96575,19009.10849,4157.062284,3274.263578,3928.708161,6606.719973,20089.6669,9389.788403,3394.34712,2007.226847,8256.750664,17272.3604,19254.86799,39454.39717
2016-02-19,35965.04908,14483.36215,24153.86684,18959.25686,4341.518513,3259.817133,4424.071741,8035.903061,20134.35715,11826.05318,3352.736544,1994.746617,10085.11183,18601.88016,18359.17166,47852.28362
2016-02-20,42975.17885,17725.98258,28846.92026,20520.15813,4257.106569,3560.104267,5247.949459,7584.144903,24479.66969,14450.27826,4302.488133,2367.071863,11370.5831,21276.44815,18333.22423,47156.63565
2016-02-21,38241.62745,16747.00031,25736.27024,20229.36872,3317.103544,2955.403017,4257.223421,6847.172193,18674.13704,10045.5884,3625.28272,2012.42691,8348.272035,23286.25851,15141.72178,41905.86867
2016-02-22,36131.951,12513.00533,22252.6868,18194.90439,3500.518678,2563.275474,3247.842167,6414.149615,18562.93638,7306.726727,3141.564935,1724.342926,8215.148569,16686.2938,16488.90102,40322.38689
2016-02-23,45602.16809,12261.03159,23717.37037,17337.08501,4061.186052,2950.243286,3732.842985,6973.123575,24456.80446,7383.149669,2948.077306,1800.264163,8848.524905,20670.71217,11849.54848,42660.00854
2016-02-24,38232.29969,13761.51706,20480.6687,17283.08496,3985.110212,4531.136411,3926.635609,6572.369875,23162.87738,7592.800214,2800.361568,1943.786227,8287.951336,22223.88678,12465.01335,42616.13961
2016-02-25,32135.48924,12289.94692,20793.20591,16500.03911,3598.479549,4779.828239,3748.387128,8209.737839,20338.05894,7186.927659,3115.558326,1851.224941,8755.961412,18007.53172,13265.22517,22288.86257
2016-02-26,38191.8668,15490.22706,21987.04903,18553.19681,3948.635159,4842.775759,3788.804144,7445.701601,18738.57674,8344.643613,3247.671388,1956.266069,9550.540919,19632.15525,15628.49305,25133.0738
2016-02-27,37728.46454,19710.79707,27156.1656,20461.9979,4151.850687,5249.349746,4610.610431,6917.955143,16048.86926,11045.29164,4368.024016,1825.224623,11732.5109,20860.1999,18019.78368,22532.23858
2016-02-28,22782.42096,17427.53779,21771.40213,21613.72095,3416.106734,3487.870035,4533.921505,6636.906098,10891.86047,9830.775378,3559.746837,1953.146109,9904.147932,19115.46261,12326.97491,15445.21194
2016-02-29,30350.30396,15528.43659,22812.10578,19671.68545,3741.251579,4766.412535,4091.411377,6335.040252,15994.82196,8729.85973,3501.492288,1653.622139,9962.389786,17842.89403,16835.5546,30194.78891
2016-03-01,25516.18812,15805.19489,23184.00244,21873.35212,3391.094744,5835.47757,4933.943188,6782.63597,14161.50098,10255.23677,4828.8565,1967.706442,10075.75253,18434.13678,15516.40203,14489.48435
2016-03-02,14090.76199,11629.03055,19966.05678,16298.56425,3078.455282,4505.339763,3126.592243,5925.958605,9597.933388,6769.694173,3251.831413,1560.020996,7881.302281,16227.58759,12613.43233,12251.08958
2016-03-03,15906.01682,11660.01126,18658.65973,16968.41173,3176.416153,4664.254673,3295.513116,6738.916549,10552.01236,7907.789667,3424.513755,1588.101417,8281.711202,17337.59344,13129.26205,13911.86701
2016-03-04,21590.22125,13636.56422,19212.87604,18578.11871,3681.850399,5062.572688,3790.876696,6924.200336,12564.09434,8293.005784,3258.072742,1754.503449,8390.912653,14810.05521,16018.73627,19001.78125
2016-03-05,27182.16098,14349.11243,24251.79391,20463.03598,3645.375346,5469.146676,4714.242538,7004.351076,16624.64144,8461.343453,4421.077243,1960.426275,9694.064009,17560.21304,18550.14066,23164.16704
2016-03-06,31477.18667,15083.3498,24777.86679,20202.37065,3409.854043,4535.265402,4648.953772,5987.372231,18199.17798,9815.283594,4886.069751,1698.342608,9667.022827,15433.39911,18901.98451,26822.05037
2016-03-07,28883.37373,9949.889685,18806.59652,17516.75223,3356.70433,3242.274447,3259.242327,5528.327503,21969.75856,6894.657894,3408.909789,1394.658821,8226.590315,18098.65003,23990.74465,35781.88435
2016-03-08,17843.60591,10435.24873,14715.65791,18428.57166,3247.280395,3334.114856,3411.581659,6215.334064,10830.5414,7271.612306,3045.861127,1733.703195,9875.027905,15656.01872,19837.11983,20102.69829
2016-03-09,17656.99778,7817.400505,22419.36075,20197.1763,3387.969011,6117.189269,3325.566248,7567.489009,8774.809384,7995.573541,3344.413913,1770.10364,8916.12606,17411.10832,17921.18423,17090.31957
2016-03-10,19300.15769,9773.299667,23179.83653,20754.86349,3573.46756,8258.41357,3502.778452,6402.699071,12421.71162,7420.329516,3906.151527,1394.658821,8423.153647,17126.36137,16747.3357,18024.11595
2016-03-11,24358.20027,13773.90934,24715.35935,24001.28335,3941.340149,8637.125409,4132.863546,6806.576901,11393.84075,8105.045478,5280.326346,1740.983362,9223.973288,23363.91882,20319.74045,20071.3652
2016-03-12,33011.49751,17225.13319,28750.0488,27194.73733,3539.07837,8693.880447,5051.048007,7609.125677,13053.60666,11362.34869,5839.982657,1963.546236,11096.01539,25588.06694,22382.01971,24906.41441
2016-03-13,24455.65043,13603.51814,22862.09666,23233.81663,2790.827809,8497.816676,4409.562753,6742.039145,12769.87656,10415.31273,5149.25458,1625.541719,10726.80714,25344.73821,20407.95936,16841.72897
2016-03-14,22973.17141,10673.80015,22605.82746,19730.87985,3782.937004,7987.019325,3429.199476,5763.574372,15598.85099,9885.510258,3692.899905,1472.659774,10891.13128,22031.29336,15365.90773,24280.75387
2016-03-15,21241.8891,11515.43463,23248.58341,20986.45458,3961.140542,7872.476499,3583.61136,5696.955396,14933.69832,9277.219415,3782.361095,1497.619846,11507.86606,22220.78108,16279.24626,23518.25894
2016-03-16,25909.09548,12999.39973,23020.45764,23583.79653,4454.069406,8612.359501,3991.924374,7106.361527,12093.29127,9753.318634,4344.097419,1700.422711,12718.45392,22371.95627,15972.03168,25352.42495
2016-03-17,30472.63067,13684.0653,25085.18248,30327.95882,3807.947769,8578.30688,4316.293408,6285.075637,14547.07954,10950.27986,4478.290494,1802.344266,13318.54714,23420.87001,17169.75232,24086.47439
2016-03-18,49673.27461,18319.77676,26962.40384,31057.0007,5496.20013,8816.679245,4466.560187,5814.580364,19918.18253,12029.50527,5226.233113,1538.180497,15904.04701,24526.73043,17512.25525,31514.00377
2016-03-19,50814.67809,20883.92509,30198.06874,36564.28556,6684.231067,11822.64683,5495.63181,7974.489436,16958.25313,18499.70395,7859.114951,1755.543307,15750.12429,26046.77315,15138.61076,27386.09155
2016-03-20,33386.78493,19450.56182,27990.60978,30609.39763,5554.560215,10933.13563,4551.539322,9319.357811,16590.34359,15443.7874,6306.016462,1456.019338,14061.12493,21355.14369,11983.43627,20403.51938
2016-03-21,25521.37357,21907.31304,23417.34973,24891.29515,6741.547607,8630.934937,3601.229178,8100.440818,25491.9471,10357.47862,4663.455493,1814.824109,13981.04351,25457.60086,16184.79746,21103.34163
2016-03-22,20360.70294,18559.35821,23922.59308,24176.79431,7308.467672,8989.00785,3739.060642,7233.354286,11923.88733,9446.590885,4968.249607,2076.907776,15733.48273,20528.85406,14638.34792,12875.7098
2016-03-23,21548.75278,18065.73498,25029.97009,24227.6801,7154.231355,8560.764195,3962.906397,7607.044457,15587.41838,9501.325766,4916.237677,1902.185331,14085.04514,16287.64447,13278.71674,12837.06197
2016-03-24,20463.33098,18719.42252,25668.56013,23880.81446,6349.706573,9607.124803,4160.845247,6445.377117,26752.61654,8192.829353,4082.993894,2020.746934,13196.86542,17415.25374,13070.1016,18010.53979
2016-03-25,24796.71842,17448.1916,24521.59759,32906.6113,8333.924961,7907.56187,5148.462457,7264.581787,22039.39446,9786.367628,5229.353132,1773.2236,14747.54151,16676.97673,13957.49663,18434.61262
2016-03-26,41433.61897,20272.57785,33332.67743,34519.43646,8220.33175,8493.689694,6342.308726,7980.734629,20709.08911,14306.72571,7525.192918,1997.866577,14428.25253,23720.11469,17949.20698,20052.56144
2016-03-27,35114.95294,18954.87587,24439.29739,31412.17495,6680.061789,7589.732051,6209.659764,7481.093076,17446.72523,12392.0017,6052.194271,1608.901671,12956.61935,18552.17559,16535.60561,15968.51814
2016-03-28,22845.65925,17329.4349,21952.66617,25805.19467,7441.860052,4432.07278,4033.376544,6222.620634,16613.20882,8562.553686,4606.242241,1431.059265,12922.29771,15881.74852,13594.23654,20541.39409
2016-03-29,27690.13844,12924.01334,22745.43244,23393.74845,7491.882807,4975.892011,4347.382815,5370.107243,16203.72481,8956.033684,4429.398584,1954.186354,14123.52627,17509.47774,14020.80773,16772.78836
2016-03-30,21955.13777,8066.276167,23297.55637,24725.13088,7240.729163,4999.625169,4649.990048,5845.807866,10893.94089,9616.996157,4121.48316,1863.704783,15005.46586,14594.68222,12277.15537,14987.71888
2016-03-31,26980.00406,7236.001279,23413.18382,22573.31584,7241.770257,6010.902415,4468.633861,5281.628556,20792.2332,11260.10466,3635.685364,1846.024878,13935.28192,17877.06115,14261.59627,16879.32998
2016-04-01,21875.31512,9310.65981,29601.13776,27845.89143,8664.280178,6994.317514,5440.705806,5826.029374,20962.67735,11472.85225,4480.371797,1925.065688,14908.74468,21325.1175,13928.43425,22814.25591
2016-04-02,28910.32899,12187.71059,34367.12281,34840.3382,8324.545312,8145.934235,6029.338731,6612.965167,14996.0576,21764.23724,6631.615864,2155.948974,15450.59784,23440.54389,15434.4091,24087.51471
2016-04-03,20300.57138,10112.01937,25684.18699,21642.79911,5652.519861,6125.445241,5003.377059,5629.296577,8757.140354,13648.86246,5513.343248,1838.744711,14351.29208,16599.31642,12662.21224,19580.4389
2016-04-04,20526.56927,9631.823783,23451.73259,16363.99109,6315.316158,5523.838223,4526.667572,4713.286806,16126.81714,10481.40854,5215.830469,1413.378972,12476.12721,15473.78211,11927.39077,27336.99502
2016-04-05,32030.78248,11451.40784,21416.1691,14842.55667,6299.683818,5679.658901,4848.965174,4941.247105,15038.66742,10385.36297,4835.097828,1373.858179,13602.47416,17859.46223,15360.71746,30337.88471
2016-04-06,20668.6022,9837.326457,21774.53127,15813.57442,5239.836114,5971.690063,5082.137415,5219.173553,14826.64879,7061.963938,4434.599906,1672.342291,14351.29208,12342.57837,13631.60021,27525.01308
2016-04-07,25625.04475,9726.828609,23084.00184,15634.94921,5511.832471,5666.243197,5009.594716,5523.122152,17738.76731,6275.006119,4803.889896,1515.300139,15271.71279,9647.296763,13713.59315,31344.79597
2016-04-08,34182.96299,10842.12598,27330.15344,16686.97292,6905.162349,6377.23331,6280.129911,5844.766489,19246.79344,8291.971982,5300.090337,1670.262188,14740.26105,13816.0222,15766.53149,32187.71403
2016-04-09,42558.43052,13538.45866,31527.33208,21387.3242,6680.061789,7091.317654,6718.494935,6524.488013,21256.79986,9538.505612,6621.21322,1868.904847,15530.67927,17771.44511,17717.75936,30144.65206
2016-04-10,30755.64582,11807.68328,26366.52847,19769.3047,4194.578432,6277.136929,5605.481574,5879.116587,12383.25778,7960.459121,5905.518539,1816.904212,12766.29435,16118.86586,16295.85278,21562.92833
2016-04-11,25195.84681,9508.933653,24931.00625,18454.53556,4291.496983,4503.274263,4424.071741,5755.247959,14894.20427,5073.91404,4778.923293,1956.266069,11653.46979,10197.12128,15670.00737,24040.51182
2016-04-12,33358.79408,11418.36176,24492.43625,22119.48034,4939.702034,4693.147562,5168.152827,6325.672462,22886.42391,7323.250136,5668.340321,2389.95222,13717.91754,18865.918,17710.49377,36862.95732
2016-04-13,37465.14049,15510.88086,26813.43029,22468.42215,4697.928039,5589.881983,4967.10627,6758.69504,30150.09138,10775.74374,5782.768115,1982.266387,13808.39859,25222.55399,18772.25129,35685.79144
2016-04-14,50495.37235,12152.59913,22383.94112,20391.38063,4666.664583,4550.742588,3907.981515,6787.839787,25434.78402,8475.803612,4903.75373,1639.061806,11077.29499,21201.89804,18332.18461,40146.91117
2016-04-15,48410.58,11671.37085,25651.89651,21017.60891,4266.484994,4937.710399,4652.062601,6296.526181,26505.26471,8594.568879,5981.457066,1994.746617,12931.65881,24266.83352,18103.85194,49208.05918
2016-04-16,75589.63425,16872.98851,31796.099,24206.91055,3803.779716,5123.456717,6131.935684,6603.597376,47301.6539,11609.17473,7576.166131,1903.225576,13760.55816,32268.80214,24743.21227,63154.39974
2016-04-17,63600.24142,18434.4027,28975.06428,21049.80133,3442.159818,5177.115514,5795.129093,5534.572696,47420.13604,11652.55086,6640.977211,1810.66429,12767.33468,28992.6346,23089.85806,64485.11013
2016-04-18,63979.67115,13944.30322,21458.88377,19840.96396,4138.302985,4624.00957,3647.86385,5453.380579,38640.13045,10515.48916,5517.503274,1669.22233,12621.73094,24557.79635,22748.39475,63464.62272
2016-04-19,61217.92071,14665.11562,24647.64924,21578.41036,4531.18634,5921.125497,3784.659039,6821.150042,38952.95734,10877.98559,5645.45502,1846.024878,12175.56043,26113.04142,21701.1645,56455.93856
2016-04-20,63174.16533,14698.15904,30076.183,24035.55586,4564.535659,6592.903258,4500.759545,7454.029548,36207.12699,12548.98061,6748.12367,1865.784886,11559.86598,23720.11469,19037.94763,50583.68531
2016-04-21,62688.9857,14894.37017,27116.58007,26926.79756,4612.473776,5672.43367,4643.772391,8345.057011,32193.35057,11749.63024,6854.230123,2113.30822,11193.7787,27989.28001,22876.05265,55664.19767
2016-04-22,70587.57335,16467.14395,34959.86903,27910.28018,4504.090936,4959.382075,4785.748961,8631.309873,45464.17206,12947.62309,7180.869531,2237.069887,13295.66725,30853.34023,28182.76493,63442.685
2016-04-23,69357.0119,18876.39142,32450.31591,31742.4273,4352.982801,5347.380628,6637.662026,8883.212636,48608.05866,14563.88105,7251.606736,2406.592268,13940.48173,37813.64173,29735.44436,65019.90535
2016-04-24,54797.66221,17868.49383,26653.01463,26227.87584,4090.364869,5001.690669,5852.127649,7128.221238,40244.80885,14023.75145,6741.882342,2314.030982,12001.877,33453.3581,24356.08007,46147.63725
2016-04-25,44584.13445,17182.79289,23873.63897,23282.62625,4584.336053,4293.796797,4461.378806,5326.387821,36559.45278,12625.40356,5693.306925,1880.345219,12025.79721,27425.99299,23228.93613,46396.22786
2016-04-26,45803.28943,16114.99927,24833.07919,23136.19346,4937.61862,4999.625169,5121.518154,6704.56645,35239.53984,14153.87982,5729.716179,2169.469061,11550.50668,26943.47647,25049.38723,52136.87431
2016-04-27,42881.87857,12227.98551,25334.15663,22930.56626,4909.480897,6207.998937,4618.900641,8164.978574,34886.17869,10803.62808,5169.018571,2109.148402,11210.41846,27843.28098,19822.59257,44083.67789
2016-04-28,40733.84793,10225.61529,25511.25476,26780.36868,4787.551581,6294.679614,5875.963123,11910.20824,37232.91743,6514.604254,5851.425307,2097.70803,12279.56387,26173.0983,15793.51462,41280.20812
2016-04-29,44301.1193,11519.56539,34550.47922,35191.36011,4652.074562,7276.029212,8853.324863,12127.76091,45515.09873,6977.279291,6821.982184,1988.506696,14486.49439,28972.96071,15435.4448,39315.47564
2016-04-30,37272.3189,15385.92535,49957.86605,39173.05429,4284.201973,9922.891132,10436.83005,15336.91923,46193.76444,11371.64202,8395.885961,2227.710006,17998.6569,29783.71738,16681.94535,41750.23702
2016-05-01,31911.56251,13827.60923,48409.82666,37637.07883,3748.546589,10394.47613,10404.70325,14137.77766,44403.04842,10637.35583,7222.478817,1546.500521,17393.36207,32015.11661,13745.76655,37594.11916
2016-05-02,28915.51444,8133.401027,42818.80371,30492.04691,3861.096257,8852.795357,10334.2331,13891.08025,38558.02658,8221.745318,6272.728517,1685.862378,16538.46187,31478.75009,19662.75734,33202.98684
2016-05-03,34977.07745,9247.66571,31395.02215,27145.92771,4227.926527,6310.158809,7613.880198,9464.046307,35341.39316,8278.547801,5589.281775,1984.34649,13078.30287,20246.17757,19522.64358,32653.56864
2016-05-04,52685.9146,15102.97091,32413.85952,29758.84877,4668.747997,5941.764424,7125.770551,6101.874603,29727.09433,15539.83298,7176.708215,1890.745346,10866.17074,31080.10076,19064.93468,46605.13031
2016-05-05,60219.57817,16252.34706,38544.52753,35787.47214,4253.979611,8116.008596,8077.116972,5040.134959,29046.35306,21510.17895,9492.311992,2110.18826,11286.34039,34185.41923,18218.01827,45065.52397
2016-05-06,59689.8309,16361.80955,33456.6367,31870.16672,3914.244745,5131.71068,7106.081303,6249.684162,28869.67248,16280.31762,7645.86204,2005.146744,10395.0397,31011.76203,18972.56121,49028.40268
2016-05-07,57520.02289,18830.95305,34068.13893,30984.30727,3997.615595,5886.040127,6623.153037,6983.532742,26887.7275,16535.40754,7279.693358,1653.622139,10896.33109,28688.20926,17639.91707,41283.33558
2016-05-08,46818.21633,15654.42479,25472.70599,24953.60772,3393.179383,5597.105205,5729.841449,6085.218708,24932.80374,12318.67798,5355.224866,1802.344266,9481.899441,26112.00619,15932.59269,35308.7215
2016-05-09,50077.58089,11180.84569,21090.09741,24459.2712,3827.748162,4441.359493,4841.710119,5713.61129,25630.17383,9397.018482,8448.937897,1471.619528,9737.744949,21886.32956,14960.0937,41565.35942
2016-05-10,45110.77499,11654.84781,20735.90114,26016.01621,4021.584041,4160.678535,4256.187144,5934.285019,28812.50941,9229.712438,6631.615864,2276.59068,11310.2606,26635.94544,14438.038,47535.79272
2016-05-11,57823.77228,11209.76101,19082.65849,24249.48774,4616.641828,4408.339623,4263.441078,5173.372911,27773.21078,10180.87925,6409.001605,2030.107204,11950.9156,30694.91392,17475.9312,49839.99414
2016-05-12,53635.5245,11283.08201,19333.72502,23922.35357,4861.542781,4583.764468,5005.449611,6256.970732,29658.49864,12881.52728,5749.48017,2019.707077,12953.49838,30062.25294,17569.34038,47861.68549
2016-05-13,50853.03227,11712.67579,25906.07333,23264.97096,5362.80775,6070.753694,4664.499037,7506.075383,30770.54895,15163.91237,7072.683066,2064.427546,14290.96958,39910.42947,20796.12726,49765.83243
2016-05-14,57312.68808,15209.338,34378.58376,25885.16254,4825.067728,6867.391734,5467.651231,7604.963237,33697.22072,19478.75293,8647.626849,2213.149673,15238.43148,45010.02984,22089.33632,52454.40552
2016-05-15,49717.84982,13363.93402,23800.70734,20007.12823,4132.050294,5095.594568,4997.159401,6380.840894,27939.49895,14716.72911,6921.846018,1889.705489,12513.56981,39555.26883,18121.49415,52730.16144
2016-05-16,47512.80192,11595.98447,21246.36601,18911.48532,5330.501975,5766.339578,3516.250042,6577.573692,25206.14143,13320.44665,6478.697513,2093.548211,12013.31694,36561.78227,16451.53735,56528.00662
2016-05-17,50670.57401,12341.58143,18927.4455,19252.12245,4862.5851,5932.477711,4732.896631,7659.090293,25628.09341,11060.78342,6207.191344,1913.625703,12691.41274,34019.74632,16808.56755,58660.90659
2016-05-18,46528.97259,12254.83545,19425.3938,17964.3553,5192.940317,5068.76517,4164.990352,8016.126104,23658.62125,8553.260356,5339.6209,1906.345537,12996.1408,29545.56481,19699.08139,53111.40566
2016-05-19,37295.12429,11583.59218,19119.11488,17514.67214,5319.038911,4661.158432,3954.616188,9814.836924,27651.61286,8074.06191,4454.365187,2222.509942,14871.30387,32204.60434,19990.72908,60402.10715
2016-05-20,41969.58727,13031.41045,22858.98637,18063.01263,5104.359095,4981.051742,4799.220552,10526.82579,28373.92375,8613.15989,5288.647687,1960.426275,15163.54986,25823.11831,23299.51282,60314.36929
2016-05-21,46400.42486,17194.15249,27894.77509,22405.07541,4460.322097,7022.179662,5393.034858,9114.297066,28641.02504,11097.96327,7137.178942,2009.30695,14029.92426,27611.33979,25563.14162,55516.92109
2016-05-22,39599.70106,16645.79935,22539.17296,19317.54928,3670.386111,6239.988067,5368.163107,9367.241206,25696.6891,10199.46809,6442.28955,1900.105616,12723.65373,23479.89166,21950.25825,48663.86858
2016-05-23,35994.0755,11665.17471,19659.77786,17514.67214,4144.555677,4675.604877,4480.032899,8603.204968,22916.56091,8579.079271,4903.75373,2335.871482,11594.18762,18589.45289,20284.4521,47065.76383
2016-05-24,38206.38001,12585.29364,20901.53832,17629.9506,3976.772882,4680.764608,3882.073489,7667.41824,22404.18822,8384.92051,4681.139471,2446.112674,11439.22458,21399.66761,19115.78992,38947.80758
2016-05-25,36570.4767,11741.59111,17720.04905,20314.53094,3865.265534,4430.00929,4783.676409,8549.077913,20982.42195,8733.990582,5437.404721,2451.312737,11200.01883,21722.7271,17458.28507,33878.78423
2016-05-26,33553.6944,11812.84673,16370.99294,21671.87727,3738.124621,4563.125542,3942.179752,8280.519255,19946.24396,7854.086411,5287.60768,2727.956737,10944.17332,19727.41447,14334.24829,31200.65334
2016-05-27,37692.18152,15194.88034,21209.89077,21186.88743,4070.564476,4808.721129,4255.150868,8193.081945,23251.21767,8789.759264,6045.952943,2918.279372,10895.29077,19075.07961,16343.59699,32825.91691
2016-05-28,39527.13501,16884.3481,28282.29861,20638.54694,4061.186052,5274.115654,4044.776704,7240.640856,28810.43384,10987.45753,7559.522159,3013.960619,10780.88951,22569.73034,18011.47846,31876.45074
2016-05-29,34067.89288,14620.70994,21480.75007,16330.75667,3180.584205,4455.807947,3870.673329,6496.383109,19515.97029,8834.16919,6271.687221,2733.1568,8684.200767,21675.09749,15658.59112,27072.73461
2016-05-30,31808.93446,10768.80498,15498.01884,14581.88741,3671.428431,3491.999025,4313.184579,6281.95304,16711.94151,6638.53635,5584.080453,2792.437602,7739.858036,16290.75016,13823.60883,26253.83491
